state,cx,cy,area,width,height,aspectratio,extent,solidity,normangle
q,1124,1305,2.183015902366864,1.2692307692307694,2.105769230769231,0.6027397260273973,0.8167808219178082,0.9076284379865074,0.018602270550198
q,2794,514,2.183015902366864,1.2692307692307694,2.105769230769231,0.6027397260273973,0.8167808219178082,0.9068441064638784,0.0122325857480367
q,3365,135,2.185096153846154,1.2692307692307694,2.105769230769231,0.6027397260273973,0.8175591531755916,0.9145046143130768,0.0141788469420539
q,3440,960,2.191336908284024,1.2980769230769231,2.105769230769231,0.6164383561643836,0.8016742770167429,0.9015748031496064,0.0247529718610975
q,3787,1305,2.196745562130178,1.2980769230769231,2.105769230769231,0.6164383561643836,0.8036529680365297,0.9030271934325296,0.0171779500113593
q,572,1717,2.1975776627218937,1.2980769230769231,2.105769230769231,0.6164383561643836,0.8039573820395738,0.9086530190951316,0.0145893149905734
q,3467,2457,2.2046505177514795,1.2980769230769231,2.076923076923077,0.625,0.8177469135802469,0.925104748603352,0.0190162155363294
q,3166,2051,2.2046505177514795,1.2980769230769231,2.105769230769231,0.6164383561643836,0.806544901065449,0.9153567110036276,0.0224576155344645
q,3798,2050,2.205482618343196,1.2692307692307694,2.105769230769231,0.6027397260273973,0.8251867995018681,0.9228760445682452,0.015907084941864
q,1824,960,2.2067307692307696,1.2692307692307694,2.105769230769231,0.6027397260273973,0.8256537982565381,0.9221140472879,0.0150192631615532
q,2872,2424,2.2133875739644973,1.2692307692307694,2.105769230769231,0.6027397260273973,0.8281444582814446,0.925056511910972,0.0212639040417141
q,444,514,2.216299926035503,1.2980769230769231,2.105769230769231,0.6164383561643836,0.810806697108067,0.905336505778382,0.0180754423141479
q,1088,169,2.220460428994083,1.2692307692307694,2.105769230769231,0.6027397260273973,0.8307907845579078,0.9255983350676378,0.0190971997049119
q,2194,1785,2.226285133136095,1.2692307692307694,2.1346153846153846,0.5945945945945946,0.8217137592137591,0.9341829608938548,0.0219153788354661
q,862,994,2.235438239644971,1.2692307692307694,2.1346153846153846,0.5945945945945946,0.8250921375921376,0.9341098748261476,0.0160611775186326
q,3759,2770,2.2728827662721898,1.2692307692307694,2.1346153846153846,0.5945945945945946,0.8389127764127764,0.9348049281314168,0.0202572955025566
f,2389,500,0.6421396683673468,0.7767857142857142,1.1517857142857142,0.6744186046511628,0.7177225340817963,0.9686147186147186,0.2241765128241645
f,3710,276,0.6546954719387754,0.8035714285714285,1.125,0.7142857142857142,0.7242063492063492,0.9801288936627284,0.2349680370754665
f,3235,1107,0.6557716836734693,0.8035714285714285,1.125,0.7142857142857142,0.7253968253968253,0.9827956989247312,0.2328418519761827
f,2495,1462,0.657924107142857,0.8035714285714285,1.125,0.7142857142857142,0.7277777777777776,0.9750132908027644,0.2374730639987521
f,2683,1332,0.6622289540816325,0.7767857142857142,1.1785714285714286,0.659090909090909,0.7233542319749215,0.9644723092998956,0.2098090489705403
n,2278,1093,0.8771125637755101,0.75,1.3392857142857142,0.56,0.8732142857142857,0.9842995169082126,0.4214694129096137
n,62,187,0.8771125637755101,0.75,1.3392857142857142,0.56,0.8732142857142857,0.9842995169082126,0.4214694129096137
n,578,980,0.8803411989795916,0.75,1.3392857142857142,0.56,0.8764285714285713,0.9792498004788508,0.4334570142957899
n,2278,1448,0.8842873086734692,0.75,1.3392857142857142,0.56,0.8803571428571427,0.9773988897700238,0.4464925130208333
q,1672,1429,1.052535076530612,1.2857142857142856,1.0714285714285714,1.2,0.7640625,0.986218487394958,0.3693851894802517
q,632,1429,1.052535076530612,1.2857142857142856,1.0714285714285714,1.2,0.7640625,0.986218487394958,0.3693851894802517
q,1265,224,1.05289381377551,1.2857142857142856,1.0714285714285714,1.2,0.7643229166666665,0.9842387659289068,0.3654454973008897
q,632,980,1.053611288265306,1.2857142857142856,1.0714285714285714,1.2,0.7648437499999999,0.984579282601408,0.3704134623209635
q,2633,522,1.054328762755102,1.2857142857142856,1.0714285714285714,1.2,0.7653645833333333,0.9842598794373744,0.3711215549045139
q,2918,224,1.054328762755102,1.2857142857142856,1.0714285714285714,1.2,0.7653645833333333,0.9852497485752598,0.3700615776909722
q,759,559,1.0550462372448977,1.2857142857142856,1.0714285714285714,1.2,0.7658854166666665,0.986581683998658,0.3678162468804253
q,2737,1503,1.0557637117346936,1.2857142857142856,1.0714285714285714,1.2,0.7664062499999998,0.9862600536193028,0.3675399356418186
q,3252,261,1.0564811862244896,1.3125,1.0714285714285714,1.225,0.7512755102040815,0.9816666666666668,0.3675252278645833
q,1242,1391,1.0568399234693877,1.2857142857142856,1.0714285714285714,1.2,0.7671874999999999,0.9829829829829828,0.369490729437934
q,2550,1466,1.0575573979591837,1.3125,1.0714285714285714,1.225,0.7520408163265304,0.9820119920053296,0.3683669620090061
q,450,1391,1.0575573979591837,1.2857142857142856,1.0714285714285714,1.2,0.7677083333333332,0.9823392202599136,0.3683285183376736
q,2933,1354,1.0575573979591837,1.3125,1.0714285714285714,1.225,0.7520408163265304,0.978102189781022,0.3686275906032986
q,3595,522,1.0575573979591837,1.3125,1.0714285714285714,1.225,0.7520408163265304,0.9820119920053296,0.3683669620090061
q,1419,1055,1.0597098214285712,1.3125,1.0714285714285714,1.225,0.7535714285714283,0.9794429708222812,0.3697612762451172
q,2737,1017,1.0597098214285712,1.2857142857142856,1.044642857142857,1.2307692307692308,0.7889957264957265,0.980092899800929,0.389700190226237
q,989,1017,1.0597098214285712,1.3125,1.0714285714285714,1.225,0.7535714285714283,0.9794429708222812,0.3675038655598958
q,2128,1130,1.0618622448979589,1.3125,1.0714285714285714,1.225,0.7551020408163264,0.9794837855724684,0.3712845272488064
q,3425,560,1.0625797193877549,1.3125,1.0714285714285714,1.225,0.755612244897959,0.979821369500496,0.3692101372612847
q,1113,980,1.0629384566326527,1.3125,1.0714285714285714,1.225,0.7558673469387753,0.9840584523414148,0.367299567328559
q,454,597,1.0629384566326527,1.3125,1.0714285714285714,1.225,0.7558673469387753,0.983405243942914,0.3686373392740885
q,100,1354,1.0632971938775508,1.3125,1.0714285714285714,1.225,0.7561224489795917,0.98015873015873,0.3696737925211588
q,3111,1055,1.0632971938775508,1.3125,1.0714285714285714,1.225,0.7561224489795917,0.9817820470354424,0.3700071122911241
q,1643,299,1.0632971938775508,1.3125,1.0714285714285714,1.225,0.7561224489795917,0.9821073558648112,0.3738001929389106
q,2443,672,1.0640146683673468,1.3125,1.0714285714285714,1.225,0.7566326530612244,0.9814692256783588,0.3681183285183377
q,1543,1017,1.0654496173469383,1.3125,1.0714285714285714,1.225,0.7576530612244896,0.9827928524156188,0.3734297858344184
q,811,1055,1.0661670918367343,1.3125,1.0714285714285714,1.225,0.7581632653061223,0.9818301949124546,0.36898439195421
q,1265,485,1.0668845663265305,1.2857142857142856,1.0714285714285714,1.2,0.7744791666666667,0.9773250082155768,0.3869161393907335
q,759,485,1.0668845663265305,1.2857142857142856,1.0714285714285714,1.2,0.7744791666666667,0.9795783926218712,0.3874835544162326
q,1007,485,1.0679607780612244,1.3125,1.0714285714285714,1.225,0.759438775510204,0.972875816993464,0.3821730295817057
q,3289,1504,1.070113201530612,1.3125,1.0714285714285714,1.225,0.7609693877551019,0.9818959842001316,0.3719345516628689
q,99,1429,1.070113201530612,1.3125,1.0714285714285714,1.225,0.7609693877551019,0.9818959842001316,0.3719345516628689
q,1242,1316,1.070113201530612,1.2857142857142856,1.0714285714285714,1.2,0.7768229166666666,0.9748366013071896,0.3905392540825738
q,1419,1316,1.0715481505102038,1.2857142857142856,1.0714285714285714,1.2,0.7778645833333332,0.9774214659685864,0.3913255479600694
q,2443,186,1.0808753188775508,1.3125,1.0714285714285714,1.225,0.7686224489795918,0.97539656846876,0.3926372528076172
q,3424,690,1.0995296556122447,1.2857142857142856,1.0982142857142856,1.170731707317073,0.7787093495934959,0.971473851030111,0.3389200210571289
q,3594,728,1.104910714285714,1.2857142857142856,1.0982142857142856,1.170731707317073,0.7825203252032519,0.9691629955947136,0.3361142052544488
q,2738,1073,1.106345663265306,1.2857142857142856,1.0982142857142856,1.170731707317073,0.7835365853658536,0.9802924348378892,0.3190681245591905
q,1822,279,1.107063137755102,1.3125,1.0982142857142856,1.1951219512195124,0.7680438028870085,0.9677014738162436,0.3367479536268446
q,3071,299,1.1081393494897958,1.2857142857142856,1.125,1.1428571428571428,0.7661210317460317,0.98407136030583,0.3408094618055555
q,2443,504,1.1088568239795915,1.2857142857142856,1.0982142857142856,1.170731707317073,0.7853150406504064,0.956965944272446,0.3745742797851562
q,2443,242,1.1092155612244896,1.2857142857142856,1.0982142857142856,1.170731707317073,0.7855691056910569,0.980964467005076,0.3074071460300022
q,632,1298,1.1099330357142856,1.2857142857142856,1.125,1.1428571428571428,0.7673611111111112,0.966271080574641,0.3408167309231228
none,1292,999,0.0853794642857142,0.3214285714285714,0.3214285714285714,1.0,0.826388888888889,1.0,0.0
none,504,616,0.0853794642857142,0.3214285714285714,0.3214285714285714,1.0,0.826388888888889,1.0,0.0
s,78,127,1.0170200892857142,1.0178571428571428,1.5535714285714284,0.6551724137931035,0.6431488203266789,0.7427298925858005,0.1063092549641927
s,78,2765,1.018455038265306,1.0178571428571428,1.5535714285714284,0.6551724137931035,0.6440562613430126,0.743388321550144,0.1075632519192165
s,112,1527,1.0238360969387752,1.0178571428571428,1.5535714285714284,0.6551724137931035,0.6474591651542649,0.7451697127937336,0.0881261030832926
s,78,2346,1.0245535714285712,1.0178571428571428,1.5803571428571428,0.6440677966101694,0.6369313113291704,0.7357032457496135,0.1442408561706543
s,112,52,1.025629783163265,1.0178571428571428,1.5535714285714284,0.6551724137931035,0.6485934664246823,0.7464751958224543,0.0931837187872992
s,78,2087,1.0302933673469383,1.0178571428571428,1.5803571428571428,0.6440677966101694,0.64049955396967,0.7381135954767412,0.1272644254896376
s,112,1286,1.0302933673469383,1.0178571428571428,1.5535714285714284,0.6551724137931035,0.6515426497277677,0.7498694516971279,0.1058288786146375
s,78,875,1.0302933673469383,1.0178571428571428,1.5803571428571428,0.6440677966101694,0.64049955396967,0.7381135954767412,0.1272644148932563
s,78,546,1.0310108418367343,1.0178571428571428,1.5803571428571428,0.6440677966101694,0.6409455842997324,0.7393877025984049,0.0970294422573513
s,112,2690,1.0381855867346936,1.0178571428571428,1.5535714285714284,0.6551724137931035,0.6565335753176044,0.7556135770234986,0.0940061251322428
s,112,2271,1.0399792729591837,1.0178571428571428,1.5803571428571428,0.6440677966101694,0.6465209634255129,0.7460113226968605,0.0957926538255479
s,112,800,1.0403380102040811,1.0178571428571428,1.5803571428571428,0.6440677966101694,0.6467439785905441,0.7462686567164178,0.1032628695170084
s,112,2012,1.043925382653061,1.0178571428571428,1.5803571428571428,0.6440677966101694,0.6489741302408564,0.7488419969119918,0.1338949945237901
s,112,471,1.047512755102041,1.0178571428571428,1.5803571428571428,0.6440677966101694,0.6512042818911686,0.7487179487179488,0.1195195304022894
q,2044,1919,1.054328762755102,1.2857142857142856,1.0714285714285714,1.2,0.7653645833333333,0.9839303649146302,0.3709463331434461
q,2419,2365,1.0550462372448977,1.2857142857142856,1.0714285714285714,1.2,0.7658854166666665,0.9836120401337792,0.3691510518391927
q,2569,1733,1.0550462372448977,1.2857142857142856,1.0714285714285714,1.2,0.7658854166666665,0.9849296718017414,0.370458984375
q,258,2859,1.0571986607142856,1.3125,1.0714285714285714,1.225,0.7517857142857142,0.9803725881570194,0.3676873524983724
q,1746,2440,1.0575573979591837,1.2857142857142856,1.0714285714285714,1.2,0.7677083333333332,0.9826666666666668,0.3705812666151258
s,43,2703,1.2394371811224487,1.0178571428571428,1.8482142857142856,0.5507246376811594,0.6588482074752098,0.7514136581122226,0.0179965575536092
s,146,2322,1.2394371811224487,1.0178571428571428,1.8482142857142856,0.5507246376811594,0.6588482074752098,0.7514136581122226,0.0179965588781568
s,43,496,1.2394371811224487,1.0178571428571428,1.8482142857142856,0.5507246376811594,0.6588482074752098,0.7507605388961321,0.0204467879401312
s,146,114,1.2394371811224487,1.0178571428571428,1.8482142857142856,0.5507246376811594,0.6588482074752098,0.7507605388961321,0.0205483767721388
s,43,1551,1.2498405612244896,1.0178571428571428,1.875,0.5428571428571429,0.6548872180451127,0.7521588946459413,0.0162577841016981
s,43,2031,1.4324378188775508,1.0178571428571428,2.1160714285714284,0.4810126582278481,0.6650566289140574,0.7533962264150944,0.0075135237640804
s,146,1583,1.4324378188775508,1.0178571428571428,2.1160714285714284,0.4810126582278481,0.6650566289140574,0.7533962264150944,0.0075135237640804
s,146,1342,1.4324378188775508,1.0178571428571428,2.1160714285714284,0.4810126582278481,0.6650566289140574,0.7533962264150944,0.0075135237640804
s,146,2746,1.4327965561224487,1.0178571428571428,2.1160714285714284,0.4810126582278481,0.6652231845436376,0.7535849056603774,0.0050251493851343
s,146,528,1.4421237244897955,1.0178571428571428,2.142857142857143,0.475,0.6611842105263157,0.7502799552071667,0.0064355479346381
s,146,2069,1.447863520408163,1.0178571428571428,2.142857142857143,0.475,0.6638157894736841,0.7532661440836133,0.0062159558137257
s,146,857,1.447863520408163,1.0178571428571428,2.142857142857143,0.475,0.6638157894736841,0.7532661440836133,0.0062159584628211
s,43,1305,1.4536033163265305,1.0178571428571428,2.142857142857143,0.475,0.6664473684210526,0.7551248602310846,0.0068169282542334
q,1327,2421,2.124800701530612,1.3125,2.0625,0.6363636363636364,0.7849191624701828,0.8975602363994545,0.0227970626619127
q,2300,1640,2.126235650510204,1.3125,2.0625,0.6363636363636364,0.785449244632918,0.8918146253385495,0.0195499632093641
q,1861,913,2.1287468112244894,1.3125,2.089285714285714,0.6282051282051283,0.7762951334379905,0.8887224801557586,0.0217766377660963
q,539,202,2.129464285714285,1.3125,2.0625,0.6363636363636364,0.7866419294990722,0.898577051165607,0.0284766356150309
q,1567,1640,2.1301817602040813,1.3125,2.0625,0.6363636363636364,0.7869069705804399,0.899152029073289,0.0301845418082343
q,445,2421,2.1352040816326525,1.3125,2.0625,0.6363636363636364,0.788762258150013,0.902365069739236,0.0240325185987684
q,1133,1640,2.1352040816326525,1.3125,2.0625,0.6363636363636364,0.788762258150013,0.9008627213561374,0.0150763114293416
q,3270,950,2.138791454081632,1.3125,2.0625,0.6363636363636364,0.7900874635568511,0.9034702227610244,0.0225962585873074
q,3015,950,2.138791454081632,1.3125,2.0625,0.6363636363636364,0.7900874635568511,0.9034702227610244,0.0225962585873074
q,1346,1640,2.140585140306122,1.3125,2.0625,0.6363636363636364,0.7907500662602702,0.9028597367226509,0.0205114761988321
q,1400,202,2.14094387755102,1.3125,2.0625,0.6363636363636364,0.7908825868009539,0.903421132303966,0.0213298016124301
f,143,1231,0.6307523739956172,0.7837837837837838,1.0810810810810811,0.725,0.7443965517241379,0.9724099099099098,0.2286612192789713
f,143,568,0.6358655953250548,0.7837837837837838,1.108108108108108,0.7073170731707317,0.7321278385197645,0.9720826353992184,0.2325522104899088
f,41,2197,0.6362308254200146,0.7837837837837838,1.0810810810810811,0.725,0.7508620689655173,0.972640982691234,0.23699525197347
f,143,87,0.6362308254200146,0.7837837837837838,1.108108108108108,0.7073170731707317,0.7325483599663583,0.9737283398546674,0.2281877093844943
f,41,2639,0.6373265157048941,0.7837837837837838,1.0810810810810811,0.725,0.752155172413793,0.9656889872717213,0.2417670143975152
f,41,1268,0.6373265157048941,0.7837837837837838,1.0810810810810811,0.725,0.752155172413793,0.9662236987818384,0.2394198523627387
f,143,1920,0.6402483564645727,0.7837837837837838,1.108108108108108,0.7073170731707317,0.7371740958788898,0.9669056811913954,0.244084103902181
f,143,1510,0.6402483564645727,0.7837837837837838,1.108108108108108,0.7073170731707317,0.7371740958788898,0.965840220385675,0.2460729810926649
f,143,827,0.6402483564645727,0.7837837837837838,1.108108108108108,0.7073170731707317,0.7371740958788898,0.9669056811913954,0.2440840827094184
f,41,605,0.6413440467494521,0.7837837837837838,1.108108108108108,0.7073170731707317,0.7384356602186711,0.9712389380530974,0.2384140862358941
f,41,124,0.6428049671292915,0.7837837837837838,1.108108108108108,0.7073170731707317,0.7401177460050462,0.9723756906077348,0.2360647837320963
f,41,1547,0.6435354273192111,0.7837837837837838,1.108108108108108,0.7073170731707317,0.7409587888982337,0.9686641011544804,0.2590114381578233
f,41,1957,0.6442658875091307,0.7837837837837838,1.108108108108108,0.7073170731707317,0.7417998317914213,0.9692307692307692,0.2545465681287977
f,2809,1195,0.6446311176040905,0.7837837837837838,1.108108108108108,0.7073170731707317,0.742220353238015,0.9687156970362238,0.235815323723687
f,41,864,0.6449963476990505,0.7837837837837838,1.108108108108108,0.7073170731707317,0.7426408746846089,0.9692645444566412,0.2529295391506619
f,109,624,0.6698319941563184,0.7837837837837838,1.162162162162162,0.6744186046511629,0.7353648757016841,0.9607124148768988,0.2412956025865343
f,109,143,0.6731190650109569,0.7837837837837838,1.162162162162162,0.6744186046511629,0.7389735364875702,0.9593961478396668,0.2459931479560004
f,75,69,0.6738495252008766,0.7837837837837838,1.162162162162162,0.6744186046511629,0.7397754611066562,0.9599375650364204,0.2487620247734917
f,75,550,0.6753104455807158,0.7837837837837838,1.162162162162162,0.6744186046511629,0.7413793103448276,0.961018711018711,0.2419954511854383
f,109,2216,0.6764061358655953,0.7837837837837838,1.162162162162162,0.6744186046511629,0.7425821972734563,0.963579604578564,0.267742813958062
f,75,2142,0.6778670562454346,0.7837837837837838,1.162162162162162,0.6744186046511629,0.744186046511628,0.9656607700312176,0.2657446543375651
f,2571,1864,0.6782322863403945,0.7837837837837838,1.1891891891891893,0.6590909090909091,0.7276645768025078,0.9557385486361296,0.2659679200914171
f,109,2658,0.6837107377647919,0.7837837837837838,1.1891891891891893,0.6590909090909091,0.7335423197492164,0.9580348004094168,0.2696894751654731
f,109,1565,0.6844411979547115,0.7837837837837838,1.1891891891891893,0.6590909090909091,0.7343260188087775,0.9570990806945864,0.2709360546535916
f,109,1287,0.6844411979547115,0.7837837837837838,1.1891891891891893,0.6590909090909091,0.7343260188087775,0.9590583418628454,0.2681399875217014
f,75,2584,0.6859021183345507,0.7837837837837838,1.1891891891891893,0.6590909090909091,0.7358934169278997,0.9601226993865032,0.2631198459201389
f,109,1975,0.6859021183345507,0.7837837837837838,1.1891891891891893,0.6590909090909091,0.7358934169278997,0.9591419816138916,0.2676979912651909
f,109,882,0.6859021183345507,0.7837837837837838,1.1891891891891893,0.6590909090909091,0.7358934169278997,0.9591419816138916,0.2676979912651909
f,75,1491,0.6866325785244705,0.7837837837837838,1.1891891891891893,0.6590909090909091,0.7366771159874609,0.9582059123343528,0.2726539187961154
f,75,1213,0.6866325785244705,0.7837837837837838,1.1891891891891893,0.6590909090909091,0.7366771159874609,0.9591836734693878,0.2644301308525933
f,75,1901,0.6873630387143901,0.7837837837837838,1.1891891891891893,0.6590909090909091,0.737460815047022,0.9587366276107998,0.274560546875
f,75,808,0.6873630387143901,0.7837837837837838,1.1891891891891893,0.6590909090909091,0.737460815047022,0.9587366276107998,0.274560546875
f,2158,1864,0.6880934989043097,0.7837837837837838,1.1891891891891893,0.6590909090909091,0.738244514106583,0.958290946083418,0.2727759043375651
n,3806,1776,0.8473338203067933,0.7297297297297297,1.3243243243243243,0.5510204081632653,0.8767951625094482,0.983050847457627,0.4279079861111111
n,1664,942,0.8473338203067933,0.7297297297297297,1.3243243243243243,0.5510204081632653,0.8767951625094482,0.9813874788494078,0.4277518802218967
n,1990,2275,0.8480642804967129,0.7297297297297297,1.3243243243243243,0.5510204081632653,0.8775510204081632,0.9822335025380712,0.4280214521620009
n,1790,202,0.8480642804967129,0.7297297297297297,1.3243243243243243,0.5510204081632653,0.8775510204081632,0.9822335025380712,0.427519777086046
n,3468,2275,0.8487947406866326,0.7297297297297297,1.3243243243243243,0.5510204081632653,0.8783068783068784,0.9830795262267344,0.4272242652045356
n,1991,554,0.8487947406866326,0.7297297297297297,1.3243243243243243,0.5510204081632653,0.8783068783068784,0.9830795262267344,0.4283458709716797
n,3256,1569,0.8513513513513513,0.7297297297297297,1.3243243243243243,0.5510204081632653,0.8809523809523809,0.9798234552332912,0.4417979346381293
n,2843,1569,0.8513513513513513,0.7297297297297297,1.3243243243243243,0.5510204081632653,0.8809523809523809,0.9798234552332912,0.4415228525797526
n,1725,2588,0.8575602629656683,0.7297297297297297,1.351351351351351,0.54,0.8696296296296296,0.9767054908485856,0.4363343556722005
n,612,202,0.8776479181884588,0.7567567567567568,1.3243243243243243,0.5714285714285715,0.8757288629737608,0.9856439704675964,0.4174157460530599
n,1058,2275,0.8794740686632578,0.7567567567567568,1.3243243243243243,0.5714285714285715,0.8775510204081631,0.9820554649265906,0.4317080603705512
n,725,942,0.8794740686632578,0.7567567567567568,1.3243243243243243,0.5714285714285715,0.8775510204081631,0.9820554649265906,0.4320785522460937
n,504,2458,0.8802045288531775,0.7567567567567568,1.3243243243243243,0.5714285714285715,0.878279883381924,0.9812703583061888,0.4310501522488064
n,1878,1217,0.8889700511322133,0.7567567567567568,1.351351351351351,0.56,0.8692857142857142,0.9759422614274258,0.4396709865993923
q,1189,1514,1.0368882395909422,1.2702702702702702,1.054054054054054,1.205128205128205,0.7744135297326787,0.9857638888888888,0.3680597941080729
q,1190,1960,1.0409057706355005,1.2972972972972974,1.054054054054054,1.230769230769231,0.7612179487179488,0.9807295251204404,0.3689105139838324
q,3310,1886,1.04163623082542,1.2972972972972974,1.054054054054054,1.230769230769231,0.7617521367521369,0.9807427785419532,0.3682643890380859
q,2660,941,1.0423666910153395,1.2972972972972974,1.054054054054054,1.230769230769231,0.762286324786325,0.9807560137457044,0.368527348836263
q,3369,867,1.0423666910153395,1.2972972972972974,1.054054054054054,1.230769230769231,0.762286324786325,0.9827823691460056,0.3700433095296224
q,3157,978,1.0427319211102994,1.2972972972972974,1.054054054054054,1.230769230769231,0.7625534188034189,0.981436919903747,0.369637213812934
q,3105,1924,1.0430971512052594,1.2972972972972974,1.054054054054054,1.230769230769231,0.762820512820513,0.9814432989690722,0.3688203599717882
f,40,1326,0.6319444444444444,0.7777777777777778,1.0833333333333333,0.7179487179487181,0.75,0.9726840855106887,0.2329661051432291
f,40,730,0.6319444444444444,0.7777777777777778,1.0833333333333333,0.7179487179487181,0.75,0.9686575990538142,0.2412412643432617
f,40,85,0.6323302469135802,0.7777777777777778,1.0833333333333333,0.7179487179487181,0.7504578754578755,0.9698224852071006,0.2375307295057508
f,40,491,0.6358024691358025,0.7777777777777778,1.1111111111111112,0.7,0.7357142857142858,0.975147928994083,0.2242002911037869
n,1404,2005,0.8699845679012346,0.75,1.3333333333333333,0.5625,0.8699845679012346,0.9847161572052402,0.4166734907362196
q,1162,197,1.1006944444444444,1.2777777777777777,1.1388888888888888,1.121951219512195,0.7563626723223754,0.9820998278829604,0.3441804673936632
q,1744,1402,1.101466049382716,1.2777777777777777,1.1388888888888888,1.121951219512195,0.7568928950159066,0.9834653806407164,0.3431164847479926
q,3339,1131,1.101466049382716,1.3055555555555556,1.0833333333333333,1.2051282051282053,0.7787779596290234,0.9526192859526192,0.3731837802463107
q,1952,422,1.1026234567901234,1.2777777777777777,1.1388888888888888,1.121951219512195,0.7576882290562036,0.98213058419244,0.3366936365763346
q,3642,1583,1.1049382716049383,1.2777777777777777,1.1388888888888888,1.121951219512195,0.7592788971367975,0.9828414550446122,0.3434456507364908
q,3256,1511,1.1057098765432098,1.2777777777777777,1.1388888888888888,1.121951219512195,0.7598091198303287,0.9828532235939644,0.3394162072075737
q,1744,1511,1.1057098765432098,1.2777777777777777,1.1388888888888888,1.121951219512195,0.7598091198303287,0.9828532235939644,0.3394162072075737
q,379,197,1.1064814814814814,1.2777777777777777,1.1388888888888888,1.121951219512195,0.76033934252386,0.9828649760109665,0.3422717624240451
q,154,1583,1.1114969135802468,1.2777777777777777,1.1388888888888888,1.121951219512195,0.7637857900318133,0.9762792273805488,0.3668514675564236
q,1666,494,1.1134259259259258,1.2777777777777777,1.1388888888888888,1.121951219512195,0.7651113467656415,0.9746707193515702,0.3644220140245225
q,3457,422,1.1134259259259258,1.2777777777777777,1.1388888888888888,1.121951219512195,0.7651113467656415,0.9746707193515702,0.3644220140245225
q,2578,2003,1.1161265432098766,1.2777777777777777,1.1111111111111112,1.15,0.7861413043478261,0.9790186125211506,0.3001523335774739
q,2213,1619,1.120756172839506,1.2777777777777777,1.1388888888888888,1.121951219512195,0.7701484623541888,0.9751594494796912,0.3611114078097873
q,2304,494,1.120756172839506,1.2777777777777777,1.1388888888888888,1.121951219512195,0.7701484623541888,0.9771274806592668,0.3680650075276693
q,2585,530,1.121141975308642,1.2777777777777777,1.1388888888888888,1.121951219512195,0.7704135737009544,0.977135171486214,0.3727805667453342
q,2076,1114,1.125385802469136,1.2777777777777777,1.1388888888888888,1.121951219512195,0.7733297985153765,0.9736315086782378,0.3694647894965278
q,3584,2235,1.1315586419753083,1.2777777777777777,1.1111111111111112,1.15,0.7970108695652174,0.9676674364896072,0.2691782421535916
q,1951,548,1.1319444444444444,1.25,1.1388888888888888,1.0975609756097562,0.7951219512195121,0.960392798690671,0.3387492921617296
q,2598,1530,1.1334876543209875,1.3055555555555556,1.1111111111111112,1.175,0.7813829787234043,0.9780292942743012,0.3058222876654731
q,1470,1494,1.1334876543209875,1.3055555555555556,1.1111111111111112,1.175,0.7813829787234043,0.9780292942743012,0.3058222876654731
q,955,476,1.1338734567901234,1.2777777777777777,1.1111111111111112,1.15,0.7986413043478261,0.9693271767810026,0.2634418487548828
q,542,1384,1.1439043209876545,1.2777777777777777,1.1111111111111112,1.15,0.8057065217391305,0.9555269094424752,0.3153017891777886
q,520,988,1.1469907407407407,1.2777777777777777,1.1388888888888888,1.121951219512195,0.7881760339342524,0.9587229925830376,0.2667472415500217
q,3256,1708,1.150462962962963,1.2777777777777777,1.1388888888888888,1.121951219512195,0.7905620360551433,0.9597682652075956,0.3426155938042535
q,1197,1636,1.1516203703703705,1.2777777777777777,1.1388888888888888,1.121951219512195,0.7913573700954402,0.944321417273015,0.2743166181776258
q,1745,1348,1.1516203703703705,1.25,1.1388888888888888,1.0975609756097562,0.8089430894308943,0.9500318268618714,0.3081546783447265
q,2872,1636,1.1539351851851851,1.2777777777777777,1.1388888888888888,1.121951219512195,0.792948038176034,0.9441287878787876,0.2820703930324978
q,3642,1384,1.1539351851851851,1.2777777777777777,1.1388888888888888,1.121951219512195,0.792948038176034,0.9480190174326464,0.2800757726033528
q,2077,859,1.158179012345679,1.2777777777777777,1.1388888888888888,1.121951219512195,0.795864262990456,0.9788066514509292,0.2421647389729817
q,1306,1096,1.1585648148148149,1.2777777777777777,1.1388888888888888,1.121951219512195,0.7961293743372218,0.9482159772655512,0.3159756342569987
q,520,1060,1.1585648148148149,1.2777777777777777,1.1388888888888888,1.121951219512195,0.7961293743372218,0.9482159772655512,0.3159756130642361
q,2076,988,1.163966049382716,1.2777777777777777,1.1388888888888888,1.121951219512195,0.7998409331919406,0.9679178697465513,0.2431947708129883
q,3741,71,1.1647376543209875,1.2777777777777777,1.1388888888888888,1.121951219512195,0.800371155885472,0.9670083279948752,0.2405686484442817
q,183,788,1.2044753086419753,1.2777777777777777,1.1388888888888888,1.121951219512195,0.827677624602333,0.9585508136321768,0.2070398542616102
s,1686,1515,1.2415123456790125,1.0277777777777777,1.8611111111111112,0.5522388059701492,0.6490520371117386,0.7457705677867902,0.0182533462842305
q,1846,1987,1.3900462962962965,1.805555555555556,0.9722222222222222,1.8571428571428568,0.7918681318681319,0.9860426929392446,0.4989947848849826
q,3253,1987,1.3912037037037035,1.805555555555556,0.9722222222222222,1.8571428571428568,0.7925274725274725,0.987945205479452,0.500062518649631
q,2516,842,1.3915895061728396,1.805555555555556,0.9722222222222222,1.8571428571428568,0.7927472527472528,0.985788466794206,0.5007190280490451
